Word1,Word2,Similarity,Model
chicken,guinea,0.6020064949989319,speech2vec
chicken,crocodile,0.6026910543441772,word2vec
chicken,crocodile,0.5109778642654419,speech2vec
chicken,cheetah,0.0,word2vec
chicken,cheetah,0.0,speech2vec
chicken,parakeet,0.39191770553588867,word2vec
chicken,parakeet,0.4160178303718567,speech2vec
chicken,capybara,0.0,word2vec
chicken,capybara,0.0,speech2vec
chicken,emu,0.0,word2vec
chicken,emu,0.0,speech2vec
chicken,elk,0.5234670639038086,word2vec
chicken,elk,0.5163527727127075,speech2vec
chicken,antelope,0.5297994613647461,word2vec
chicken,antelope,0.47552862763404846,speech2vec
chicken,shrimp,0.0,word2vec
chicken,shrimp,0.7922660112380981,speech2vec
chicken,crab,0.5763545632362366,word2vec
chicken,crab,0.5955207347869873,speech2vec
chicken,lobster,0.8038517236709595,word2vec
chicken,lobster,0.7532122731208801,speech2vec
chicken,falcon,0.47171247005462646,word2vec
chicken,falcon,0.5599851608276367,speech2vec
chicken,raven,0.4542662501335144,word2vec
chicken,raven,0.41110679507255554,speech2vec
chicken,gecko,0.0,word2vec
chicken,gecko,0.0,speech2vec
chicken,mammoth,0.5176832675933838,word2vec
chicken,mammoth,0.4151538908481598,speech2vec
chicken,stingray,0.0,word2vec
chicken,stingray,0.0,speech2vec
chicken,angelfish,0.0,word2vec
chicken,angelfish,0.0,speech2vec
chicken,clownfish,0.0,word2vec
chicken,clownfish,0.0,speech2vec
chicken,seahorse,0.0,word2vec
chicken,seahorse,0.0,speech2vec
chicken,seadragon,0.0,word2vec
chicken,seadragon,0.0,speech2vec
chicken,polar,0.13602034747600555,word2vec
chicken,polar,0.21501308679580688,speech2vec
chicken,sealion,0.0,word2vec
chicken,sealion,0.0,speech2vec
chicken,seal,0.36954253911972046,word2vec
chicken,seal,0.37569084763526917,speech2vec
chicken,panda,0.0,word2vec
chicken,panda,0.0,speech2vec
chicken,mule,0.4645150601863861,word2vec
chicken,mule,0.3329392969608307,speech2vec
chicken,koala,0.0,word2vec
chicken,koala,0.0,speech2vec
chicken,lemur,0.0,word2vec
chicken,lemur,0.0,speech2vec
chicken,ring_tailed,0.0,word2vec
chicken,ring_tailed,0.0,speech2vec
chicken,wallaby,0.0,word2vec
chicken,wallaby,0.0,speech2vec
chicken,rhino,0.0,word2vec
chicken,rhino,0.0,speech2vec
chicken,stork,0.6227714419364929,word2vec
chicken,stork,0.5975970029830933,speech2vec
chicken,fowl,0.7862030267715454,word2vec
chicken,fowl,0.7633153200149536,speech2vec
chicken,kudu,0.0,word2vec
chicken,kudu,0.0,speech2vec
chicken,donkey,0.5512802600860596,word2vec
chicken,donkey,0.42011600732803345,speech2vec
chicken,ox,0.4393625855445862,word2vec
chicken,ox,0.40070316195487976,speech2vec
chicken,pelican,0.0,word2vec
chicken,pelican,0.5180566906929016,speech2vec
chicken,grizzly,0.5104590654373169,word2vec
chicken,grizzly,0.5277378559112549,speech2vec
chicken,toucan,0.0,word2vec
chicken,toucan,0.0,speech2vec
chicken,ape,0.3574347496032715,word2vec
chicken,ape,0.37229523062705994,speech2vec
chicken,insect,0.5390206575393677,word2vec
chicken,insect,0.5277081727981567,speech2vec
chicken,ladybug,0.49953126907348633,word2vec
chicken,ladybug,0.42991891503334045,speech2vec
chicken,beetle,0.6146746277809143,word2vec
chicken,beetle,0.5479120016098022,speech2vec
chicken,worm,0.49711617827415466,word2vec
chicken,worm,0.4299873113632202,speech2vec
chicken,anteater,0.0,word2vec
chicken,anteater,0.0,speech2vec
chicken,human,0.26648592948913574,word2vec
chicken,human,0.23522503674030304,speech2vec
chicken,robin,0.2994084656238556,word2vec
chicken,robin,0.2997856140136719,speech2vec
chicken,cardinal,0.23618775606155396,word2vec
chicken,cardinal,0.2493947595357895,speech2vec
chicken,UNKNOWN,0.0,word2vec
chicken,UNKNOWN,0.0,speech2vec
chicken,baboon,0.0,word2vec
chicken,baboon,0.40129053592681885,speech2vec
chicken,girdle,0.2986130118370056,word2vec
chicken,girdle,0.32836681604385376,speech2vec
chicken,coyote,0.4455963969230652,word2vec
chicken,coyote,0.37890616059303284,speech2vec
chicken,walrus,0.3163563013076782,word2vec
chicken,walrus,0.5411719083786011,speech2vec
chicken,eel,0.5538173317909241,word2vec
chicken,eel,0.5997661352157593,speech2vec
chicken,camel,0.3811546862125397,word2vec
chicken,camel,0.313853919506073,speech2vec
chicken,leopard,0.47997647523880005,word2vec
chicken,leopard,0.5248119235038757,speech2vec
chicken,parrot,0.5996256470680237,word2vec
chicken,parrot,0.4605697989463806,speech2vec
chicken,ferret,0.47120243310928345,word2vec
chicken,ferret,0.4257068634033203,speech2vec
chicken,jaguar,0.0,word2vec
chicken,jaguar,0.5047585964202881,speech2vec
chicken,beaver,0.3651375472545624,word2vec
chicken,beaver,0.38415127992630005,speech2vec
chicken,porcupine,0.48941224813461304,word2vec
chicken,porcupine,0.4613134264945984,speech2vec
chicken,armadillo,0.0,word2vec
chicken,armadillo,0.0,speech2vec
chicken,chihuahua,0.0,word2vec
chicken,chihuahua,0.0,speech2vec
chicken,terrier,0.46353012323379517,word2vec
chicken,terrier,0.4433387517929077,speech2vec
chicken,t_rex,0.0,word2vec
chicken,t_rex,0.0,speech2vec
chicken,lice,0.722043514251709,word2vec
chicken,lice,0.5772512555122375,speech2vec
chicken,stickforn,0.0,word2vec
chicken,stickforn,0.0,speech2vec
chicken,stickbug,0.0,word2vec
chicken,stickbug,0.0,speech2vec
chicken,stinkbug,0.0,word2vec
chicken,stinkbug,0.0,speech2vec
chicken,seagull,0.0,word2vec
chicken,seagull,0.0,speech2vec
chicken,pigeon,0.639782726764679,word2vec
chicken,pigeon,0.5575312376022339,speech2vec
chicken,woodpecker,0.5638142824172974,word2vec
chicken,woodpecker,0.4953729510307312,speech2vec
chicken,snail,0.6628437042236328,word2vec
chicken,snail,0.5910302400588989,speech2vec
chicken,not_snails,0.0,word2vec
chicken,not_snails,0.0,speech2vec
chicken,goldfish,0.6144720315933228,word2vec
chicken,goldfish,0.5663672685623169,speech2vec
chicken,reptile,0.444793164730072,word2vec
chicken,reptile,0.38621243834495544,speech2vec
chicken,hedgehog,0.46255651116371155,word2vec
chicken,hedgehog,0.44345128536224365,speech2vec
chicken,dinosaur,0.0,word2vec
chicken,dinosaur,0.0,speech2vec
chicken,centipede,0.0,word2vec
chicken,centipede,0.5111361145973206,speech2vec
chicken,millipede,0.0,word2vec
chicken,millipede,0.0,speech2vec
chicken,puppy,0.6167435646057129,word2vec
chicken,puppy,0.581990122795105,speech2vec
chicken,bee,0.49185115098953247,word2vec
chicken,bee,0.47465980052948,speech2vec
chicken,rainbow,0.17876498401165009,word2vec
chicken,rainbow,0.2366645634174347,speech2vec
chicken,bunny,0.5091476440429688,word2vec
chicken,bunny,0.43216484785079956,speech2vec
chicken,gopher,0.27863818407058716,word2vec
chicken,gopher,0.2062186896800995,speech2vec
chicken,wolf,0.4671768546104431,word2vec
chicken,wolf,0.4887695014476776,speech2vec
chicken,cricket,0.39144837856292725,word2vec
chicken,cricket,0.3998756408691406,speech2vec
chicken,spider,0.34568125009536743,word2vec
chicken,spider,0.37806448340415955,speech2vec
chicken,tarantula,0.0,word2vec
chicken,tarantula,0.0,speech2vec
chicken,sloth,0.21298295259475708,word2vec
chicken,sloth,0.259227991104126,speech2vec
chicken,wildebeest,0.0,word2vec
chicken,wildebeest,0.0,speech2vec
chicken,oscar,0.029685676097869873,word2vec
chicken,oscar,0.10609182715415955,speech2vec
chicken,macaw,0.0,word2vec
chicken,macaw,0.0,speech2vec
chicken,panther,0.5337318181991577,word2vec
chicken,panther,0.532604992389679,speech2vec
chicken,flea,0.5491174459457397,word2vec
chicken,flea,0.5234174728393555,speech2vec
chicken,possum,0.5975579619407654,word2vec
chicken,possum,0.5430110096931458,speech2vec
chicken,meerkat,0.0,word2vec
chicken,meerkat,0.0,speech2vec
chicken,manatee,0.0,word2vec
chicken,manatee,0.0,speech2vec
chicken,barracuda,0.0,word2vec
chicken,barracuda,0.0,speech2vec
chicken,dragon,0.31075519323349,word2vec
chicken,dragon,0.3126779794692993,speech2vec
chicken,pegasus,0.3576507568359375,word2vec
chicken,pegasus,0.36258354783058167,speech2vec
chicken,stegosaurus,0.0,word2vec
chicken,stegosaurus,0.0,speech2vec
chicken,triceratops,0.0,word2vec
chicken,triceratops,0.0,speech2vec
chicken,monster,0.38244715332984924,word2vec
chicken,monster,0.42915672063827515,speech2vec
chicken,piranha,0.0,word2vec
chicken,piranha,0.0,speech2vec
chicken,tortoise,0.48925361037254333,word2vec
chicken,tortoise,0.5204377174377441,speech2vec
chicken,lioness,0.39011114835739136,word2vec
chicken,lioness,0.4251722991466522,speech2vec
chicken,orangutan,0.0,word2vec
chicken,orangutan,0.0,speech2vec
chicken,badger,0.4395036995410919,word2vec
chicken,badger,0.4390643239021301,speech2vec
chicken,pilgrim,0.12500670552253723,word2vec
chicken,pilgrim,0.24753576517105103,speech2vec
chicken,turkey,0.5753132104873657,word2vec
chicken,turkey,0.49325281381607056,speech2vec
chicken,bug,0.6276450157165527,word2vec
chicken,bug,0.6242024302482605,speech2vec
chicken,hog,0.5809863805770874,word2vec
chicken,hog,0.5023065209388733,speech2vec
chicken,scorpion,0.44552308320999146,word2vec
chicken,scorpion,0.4354667067527771,speech2vec
chicken,chipmunk,0.45732927322387695,word2vec
chicken,chipmunk,0.45348232984542847,speech2vec
chicken,skunk,0.5869622230529785,word2vec
chicken,skunk,0.5931703448295593,speech2vec
chicken,waterbug,0.0,word2vec
chicken,waterbug,0.0,speech2vec
chicken,killer,0.4991665482521057,word2vec
chicken,killer,0.5450698137283325,speech2vec
chicken,owl,0.48684462904930115,word2vec
chicken,owl,0.4630658030509949,speech2vec
chicken,buck,0.488362193107605,word2vec
chicken,buck,0.47487425804138184,speech2vec
chicken,bobcat,0.0,word2vec
chicken,bobcat,0.0,speech2vec
chicken,shepherd,0.3101831376552582,word2vec
chicken,shepherd,0.30018487572669983,speech2vec
chicken,kitten,0.579991340637207,word2vec
chicken,kitten,0.6316595077514648,speech2vec
chicken,cougar,0.6541692614555359,word2vec
chicken,cougar,0.3508608937263489,speech2vec
chicken,caribou,0.0,word2vec
chicken,caribou,0.6466915011405945,speech2vec
chicken,crane,0.5062985420227051,word2vec
chicken,crane,0.44433990120887756,speech2vec
chicken,dragonfly,0.0,word2vec
chicken,dragonfly,0.0,speech2vec
chicken,catfish,0.0,word2vec
chicken,catfish,0.0,speech2vec
chicken,tigerfish,0.0,word2vec
chicken,tigerfish,0.0,speech2vec
chicken,gazelle,0.26754680275917053,word2vec
chicken,gazelle,0.3727197051048279,speech2vec
chicken,bull,0.4802263379096985,word2vec
chicken,bull,0.47052282094955444,speech2vec
chicken,oxen,0.44527092576026917,word2vec
chicken,oxen,0.37667810916900635,speech2vec
chicken,boar,0.4292828142642975,word2vec
chicken,boar,0.4706185460090637,speech2vec
chicken,warthog,0.0,word2vec
chicken,warthog,0.0,speech2vec
chicken,saber_tooth_cat,0.0,word2vec
chicken,saber_tooth_cat,0.0,speech2vec
chicken,squid,0.0,word2vec
chicken,squid,0.0,speech2vec
chicken,cub,0.5200034379959106,word2vec
chicken,cub,0.5567407608032227,speech2vec
chicken,prairie,0.2779986262321472,word2vec
chicken,prairie,0.30791229009628296,speech2vec
chicken,chick,0.7908734679222107,word2vec
chicken,chick,0.6998587250709534,speech2vec
chicken,hen,0.7497848272323608,word2vec
chicken,hen,0.7032589912414551,speech2vec
chicken,bulldog,0.5119129419326782,word2vec
chicken,bulldog,0.5654487609863281,speech2vec
rooster,hippo,0.0,word2vec
rooster,hippo,0.0,speech2vec
rooster,bat,0.5834165811538696,word2vec
rooster,bat,0.4481698274612427,speech2vec
rooster,snake,0.6534222364425659,word2vec
rooster,snake,0.6445733308792114,speech2vec
rooster,whale,0.5158044695854187,word2vec
rooster,whale,0.3837973475456238,speech2vec
rooster,cow,0.6396424174308777,word2vec
rooster,cow,0.6558243632316589,speech2vec
rooster,flamingo,0.0,word2vec
rooster,flamingo,0.0,speech2vec
rooster,alligator,0.5777701735496521,word2vec
rooster,alligator,0.7994565367698669,speech2vec
rooster,octopus,0.0,word2vec
rooster,octopus,0.0,speech2vec
rooster,ostrich,0.5070968270301819,word2vec
rooster,ostrich,0.4061032831668854,speech2vec
rooster,hyena,0.29150334000587463,word2vec
rooster,hyena,0.3580792248249054,speech2vec
rooster,guinea,0.6211807727813721,word2vec
rooster,guinea,0.6571339964866638,speech2vec
rooster,crocodile,0.6049829721450806,word2vec
rooster,crocodile,0.7190424203872681,speech2vec
rooster,cheetah,0.0,word2vec
rooster,cheetah,0.0,speech2vec
rooster,parakeet,0.6033554077148438,word2vec
rooster,parakeet,0.5451607704162598,speech2vec
rooster,capybara,0.0,word2vec
rooster,capybara,0.0,speech2vec
rooster,emu,0.0,word2vec
rooster,emu,0.0,speech2vec
rooster,elk,0.6322609186172485,word2vec
rooster,elk,0.5753825902938843,speech2vec
rooster,antelope,0.6063952445983887,word2vec
rooster,antelope,0.5421624779701233,speech2vec
rooster,shrimp,0.0,word2vec
rooster,shrimp,0.7008330821990967,speech2vec
rooster,crab,0.5825574398040771,word2vec
rooster,crab,0.5807167291641235,speech2vec
rooster,lobster,0.6355096697807312,word2vec
rooster,lobster,0.6450738906860352,speech2vec
rooster,falcon,0.6413402557373047,word2vec
rooster,falcon,0.6512929797172546,speech2vec
rooster,raven,0.58846116065979,word2vec
rooster,raven,0.5652640461921692,speech2vec
rooster,gecko,0.0,word2vec
rooster,gecko,0.0,speech2vec
rooster,mammoth,0.4638131856918335,word2vec
rooster,mammoth,0.43143340945243835,speech2vec
rooster,stingray,0.0,word2vec
rooster,stingray,0.0,speech2vec
rooster,angelfish,0.0,word2vec
rooster,angelfish,0.0,speech2vec
rooster,clownfish,0.0,word2vec
rooster,clownfish,0.0,speech2vec
rooster,seahorse,0.0,word2vec
rooster,seahorse,0.0,speech2vec
rooster,seadragon,0.0,word2vec
rooster,seadragon,0.0,speech2vec
rooster,polar,0.1987929493188858,word2vec
rooster,polar,0.26738241314888,speech2vec
rooster,sealion,0.0,word2vec
rooster,sealion,0.0,speech2vec
rooster,seal,0.36123359203338623,word2vec
rooster,seal,0.34147417545318604,speech2vec
rooster,panda,0.0,word2vec
rooster,panda,0.0,speech2vec
rooster,mule,0.525192379951477,word2vec
rooster,mule,0.5520172119140625,speech2vec
rooster,koala,0.0,word2vec
rooster,koala,0.0,speech2vec
rooster,lemur,0.0,word2vec
rooster,lemur,0.0,speech2vec
rooster,ring_tailed,0.0,word2vec
rooster,ring_tailed,0.0,speech2vec
rooster,wallaby,0.0,word2vec
rooster,wallaby,0.0,speech2vec
rooster,rhino,0.0,word2vec
rooster,rhino,0.0,speech2vec
rooster,stork,0.7687040567398071,word2vec
rooster,stork,0.6015889644622803,speech2vec
rooster,fowl,0.4780164361000061,word2vec
rooster,fowl,0.4313086271286011,speech2vec
rooster,kudu,0.0,word2vec
rooster,kudu,0.0,speech2vec
rooster,donkey,0.6273722648620605,word2vec
rooster,donkey,0.5652610063552856,speech2vec
rooster,ox,0.46950870752334595,word2vec
rooster,ox,0.5124719142913818,speech2vec
rooster,pelican,0.0,word2vec
rooster,pelican,0.5058135986328125,speech2vec
rooster,grizzly,0.5955139994621277,word2vec
rooster,grizzly,0.4318985044956207,speech2vec
rooster,toucan,0.0,word2vec
rooster,toucan,0.0,speech2vec
rooster,ape,0.2861939072608948,word2vec
rooster,ape,0.3039565980434418,speech2vec
rooster,insect,0.47983235120773315,word2vec
rooster,insect,0.4547986090183258,speech2vec
rooster,ladybug,0.7593274116516113,word2vec
rooster,ladybug,0.7682161331176758,speech2vec
rooster,beetle,0.7229610681533813,word2vec
rooster,beetle,0.7792380452156067,speech2vec
rooster,worm,0.5400285720825195,word2vec
rooster,worm,0.4320693612098694,speech2vec
rooster,anteater,0.0,word2vec
rooster,anteater,0.0,speech2vec
rooster,human,0.027725830674171448,word2vec
rooster,human,0.11493965983390808,speech2vec
rooster,robin,0.5704569816589355,word2vec
rooster,robin,0.4389953017234802,speech2vec
rooster,cardinal,0.2600369155406952,word2vec
rooster,cardinal,0.2831745147705078,speech2vec
rooster,UNKNOWN,0.0,word2vec
rooster,UNKNOWN,0.0,speech2vec
rooster,baboon,0.0,word2vec
rooster,baboon,0.403683066368103,speech2vec
rooster,girdle,0.330843061208725,word2vec
rooster,girdle,0.30757442116737366,speech2vec
rooster,coyote,0.6796362400054932,word2vec
rooster,coyote,0.6104997396469116,speech2vec
rooster,walrus,0.45492738485336304,word2vec
rooster,walrus,0.4830663800239563,speech2vec
rooster,eel,0.5470720529556274,word2vec
rooster,eel,0.5981534719467163,speech2vec
rooster,camel,0.561485230922699,word2vec
rooster,camel,0.4236419200897217,speech2vec
rooster,leopard,0.45449987053871155,word2vec
rooster,leopard,0.39175164699554443,speech2vec
rooster,parrot,0.7233395576477051,word2vec
rooster,parrot,0.7079366445541382,speech2vec
rooster,ferret,0.5912848114967346,word2vec
rooster,ferret,0.5801576375961304,speech2vec
rooster,jaguar,0.0,word2vec
rooster,jaguar,0.4862092435359955,speech2vec
rooster,beaver,0.636155366897583,word2vec
rooster,beaver,0.6178803443908691,speech2vec
rooster,porcupine,0.5104280114173889,word2vec
rooster,porcupine,0.582794725894928,speech2vec
rooster,armadillo,0.0,word2vec
rooster,armadillo,0.0,speech2vec
rooster,chihuahua,0.0,word2vec
rooster,chihuahua,0.0,speech2vec
rooster,terrier,0.5537793040275574,word2vec
rooster,terrier,0.4308529794216156,speech2vec
rooster,t_rex,0.0,word2vec
rooster,t_rex,0.0,speech2vec
rooster,lice,0.5973038673400879,word2vec
rooster,lice,0.6065203547477722,speech2vec
rooster,stickforn,0.0,word2vec
rooster,stickforn,0.0,speech2vec
rooster,stickbug,0.0,word2vec
rooster,stickbug,0.0,speech2vec
rooster,stinkbug,0.0,word2vec
rooster,stinkbug,0.0,speech2vec
rooster,seagull,0.0,word2vec
rooster,seagull,0.0,speech2vec
rooster,pigeon,0.7390601634979248,word2vec
rooster,pigeon,0.7095783948898315,speech2vec
rooster,woodpecker,0.7516456842422485,word2vec
rooster,woodpecker,0.7336602210998535,speech2vec
rooster,snail,0.7205654382705688,word2vec
rooster,snail,0.7199415564537048,speech2vec
rooster,not_snails,0.0,word2vec
rooster,not_snails,0.0,speech2vec
rooster,goldfish,0.6104471683502197,word2vec
rooster,goldfish,0.6099656820297241,speech2vec
rooster,reptile,0.3244205117225647,word2vec
rooster,reptile,0.41206321120262146,speech2vec
rooster,hedgehog,0.7314313650131226,word2vec
rooster,hedgehog,0.6573742628097534,speech2vec
rooster,dinosaur,0.0,word2vec
rooster,dinosaur,0.0,speech2vec
rooster,centipede,0.0,word2vec
rooster,centipede,0.4899745583534241,speech2vec
rooster,millipede,0.0,word2vec
rooster,millipede,0.0,speech2vec
rooster,puppy,0.6714633703231812,word2vec
rooster,puppy,0.7433193922042847,speech2vec
rooster,bee,0.5534673929214478,word2vec
rooster,bee,0.4437648057937622,speech2vec
rooster,rainbow,0.33698272705078125,word2vec
rooster,rainbow,0.28454816341400146,speech2vec
rooster,bunny,0.7415335178375244,word2vec
rooster,bunny,0.7257030606269836,speech2vec
rooster,gopher,0.5940821170806885,word2vec
rooster,gopher,0.4084593653678894,speech2vec
rooster,wolf,0.5868545770645142,word2vec
rooster,wolf,0.5190896987915039,speech2vec
rooster,cricket,0.6832711696624756,word2vec
rooster,cricket,0.5960386991500854,speech2vec
rooster,spider,0.46409791707992554,word2vec
rooster,spider,0.37125808000564575,speech2vec
rooster,tarantula,0.0,word2vec
rooster,tarantula,0.0,speech2vec
rooster,sloth,0.0938662737607956,word2vec
rooster,sloth,0.12382641434669495,speech2vec
rooster,wildebeest,0.0,word2vec
rooster,wildebeest,0.0,speech2vec
rooster,oscar,0.1294373869895935,word2vec
rooster,oscar,0.19256652891635895,speech2vec
rooster,macaw,0.0,word2vec
rooster,macaw,0.0,speech2vec
rooster,panther,0.7132189273834229,word2vec
rooster,panther,0.6518589854240417,speech2vec
rooster,flea,0.48112422227859497,word2vec
rooster,flea,0.5326390266418457,speech2vec
rooster,possum,0.8048614263534546,word2vec
rooster,possum,0.787716805934906,speech2vec
rooster,meerkat,0.0,word2vec
rooster,meerkat,0.0,speech2vec
rooster,manatee,0.0,word2vec
rooster,manatee,0.0,speech2vec
rooster,barracuda,0.0,word2vec
rooster,barracuda,0.0,speech2vec
rooster,dragon,0.4133026897907257,word2vec
rooster,dragon,0.371432900428772,speech2vec
rooster,pegasus,0.4527815878391266,word2vec
rooster,pegasus,0.4809582829475403,speech2vec
rooster,stegosaurus,0.0,word2vec
rooster,stegosaurus,0.0,speech2vec
rooster,triceratops,0.0,word2vec
rooster,triceratops,0.0,speech2vec
rooster,monster,0.28322044014930725,word2vec
rooster,monster,0.3437559902667999,speech2vec
rooster,piranha,0.0,word2vec
rooster,piranha,0.0,speech2vec
rooster,tortoise,0.6191945672035217,word2vec
rooster,tortoise,0.684423565864563,speech2vec
rooster,lioness,0.43914079666137695,word2vec
rooster,lioness,0.5927080512046814,speech2vec
rooster,orangutan,0.0,word2vec
rooster,orangutan,0.0,speech2vec
rooster,badger,0.6530334949493408,word2vec
rooster,badger,0.5613444447517395,speech2vec
rooster,pilgrim,0.30102503299713135,word2vec
rooster,pilgrim,0.2851888835430145,speech2vec
rooster,turkey,0.5741013288497925,word2vec
rooster,turkey,0.6208740472793579,speech2vec
rooster,bug,0.6529706120491028,word2vec
rooster,bug,0.6802287101745605,speech2vec
rooster,hog,0.6293755769729614,word2vec
rooster,hog,0.5134896039962769,speech2vec
rooster,scorpion,0.30807429552078247,word2vec
rooster,scorpion,0.3088997006416321,speech2vec
rooster,chipmunk,0.7743624448776245,word2vec
rooster,chipmunk,0.7605020403862,speech2vec
rooster,skunk,0.7085388898849487,word2vec
rooster,skunk,0.7866437435150146,speech2vec
rooster,waterbug,0.0,word2vec
rooster,waterbug,0.0,speech2vec
rooster,killer,0.6015962958335876,word2vec
rooster,killer,0.5047277212142944,speech2vec
rooster,owl,0.6474068760871887,word2vec
rooster,owl,0.6313915252685547,speech2vec
rooster,buck,0.6186659336090088,word2vec
rooster,buck,0.5954868793487549,speech2vec
rooster,bobcat,0.0,word2vec
rooster,bobcat,0.0,speech2vec
rooster,shepherd,0.5308508276939392,word2vec
rooster,shepherd,0.42631590366363525,speech2vec
rooster,kitten,0.7019076347351074,word2vec
rooster,kitten,0.6847508549690247,speech2vec
rooster,cougar,0.5377790927886963,word2vec
rooster,cougar,0.5201613903045654,speech2vec
rooster,caribou,0.0,word2vec
rooster,caribou,0.6032344698905945,speech2vec
rooster,crane,0.5787793397903442,word2vec
rooster,crane,0.5931024551391602,speech2vec
rooster,dragonfly,0.0,word2vec
rooster,dragonfly,0.0,speech2vec
rooster,catfish,0.0,word2vec
rooster,catfish,0.0,speech2vec
rooster,tigerfish,0.0,word2vec
rooster,tigerfish,0.0,speech2vec
rooster,gazelle,0.38862985372543335,word2vec
rooster,gazelle,0.39154937863349915,speech2vec
rooster,bull,0.6162512302398682,word2vec
rooster,bull,0.5296496152877808,speech2vec
rooster,oxen,0.44308310747146606,word2vec
rooster,oxen,0.4189470708370209,speech2vec
rooster,boar,0.6579448580741882,word2vec
rooster,boar,0.5547438859939575,speech2vec
rooster,warthog,0.0,word2vec
rooster,warthog,0.0,speech2vec
rooster,saber_tooth_cat,0.0,word2vec
rooster,saber_tooth_cat,0.0,speech2vec
rooster,squid,0.0,word2vec
rooster,squid,0.0,speech2vec
rooster,cub,0.5654811263084412,word2vec
rooster,cub,0.6091059446334839,speech2vec
rooster,prairie,0.5264458656311035,word2vec
rooster,prairie,0.45735329389572144,speech2vec
rooster,chick,0.7702706456184387,word2vec
rooster,chick,0.6299986839294434,speech2vec
rooster,hen,0.7453632950782776,word2vec
rooster,hen,0.6831759810447693,speech2vec
rooster,bulldog,0.6927303075790405,word2vec
rooster,bulldog,0.7143032550811768,speech2vec
hippo,bat,0.0,word2vec
hippo,bat,0.0,speech2vec
hippo,snake,0.0,word2vec
hippo,snake,0.0,speech2vec
hippo,whale,0.0,word2vec
hippo,whale,0.0,speech2vec
hippo,cow,0.0,word2vec
hippo,cow,0.0,speech2vec
hippo,flamingo,0.0,word2vec
hippo,flamingo,0.0,speech2vec
hippo,alligator,0.0,word2vec
hippo,alligator,0.0,speech2vec
hippo,octopus,0.0,word2vec
hippo,octopus,0.0,speech2vec
hippo,ostrich,0.0,word2vec
hippo,ostrich,0.0,speech2vec
hippo,hyena,0.0,word2vec
hippo,hyena,0.0,speech2vec
hippo,guinea,0.0,word2vec
hippo,guinea,0.0,speech2vec
hippo,crocodile,0.0,word2vec
hippo,crocodile,0.0,speech2vec
hippo,cheetah,0.0,word2vec
hippo,cheetah,0.0,speech2vec
hippo,parakeet,0.0,word2vec
hippo,parakeet,0.0,speech2vec
hippo,capybara,0.0,word2vec
hippo,capybara,0.0,speech2vec
hippo,emu,0.0,word2vec
hippo,emu,0.0,speech2vec
hippo,elk,0.0,word2vec
hippo,elk,0.0,speech2vec
hippo,antelope,0.0,word2vec
hippo,antelope,0.0,speech2vec
hippo,shrimp,0.0,word2vec
hippo,shrimp,0.0,speech2vec
hippo,crab,0.0,word2vec
hippo,crab,0.0,speech2vec
hippo,lobster,0.0,word2vec
hippo,lobster,0.0,speech2vec
hippo,falcon,0.0,word2vec
hippo,falcon,0.0,speech2vec
hippo,raven,0.0,word2vec
hippo,raven,0.0,speech2vec
hippo,gecko,0.0,word2vec
hippo,gecko,0.0,speech2vec
hippo,mammoth,0.0,word2vec
hippo,mammoth,0.0,speech2vec
hippo,stingray,0.0,word2vec
hippo,stingray,0.0,speech2vec
hippo,angelfish,0.0,word2vec
hippo,angelfish,0.0,speech2vec
hippo,clownfish,0.0,word2vec
hippo,clownfish,0.0,speech2vec
hippo,seahorse,0.0,word2vec
hippo,seahorse,0.0,speech2vec
hippo,seadragon,0.0,word2vec
hippo,seadragon,0.0,speech2vec
hippo,polar,0.0,word2vec
hippo,polar,0.0,speech2vec
hippo,sealion,0.0,word2vec
hippo,sealion,0.0,speech2vec
hippo,seal,0.0,word2vec
hippo,seal,0.0,speech2vec
hippo,panda,0.0,word2vec
hippo,panda,0.0,speech2vec
hippo,mule,0.0,word2vec
hippo,mule,0.0,speech2vec
hippo,koala,0.0,word2vec
hippo,koala,0.0,speech2vec
hippo,lemur,0.0,word2vec
hippo,lemur,0.0,speech2vec
hippo,ring_tailed,0.0,word2vec
hippo,ring_tailed,0.0,speech2vec
hippo,wallaby,0.0,word2vec
hippo,wallaby,0.0,speech2vec
hippo,rhino,0.0,word2vec
hippo,rhino,0.0,speech2vec
hippo,stork,0.0,word2vec
hippo,stork,0.0,speech2vec
hippo,fowl,0.0,word2vec
hippo,fowl,0.0,speech2vec
hippo,kudu,0.0,word2vec
hippo,kudu,0.0,speech2vec
hippo,donkey,0.0,word2vec
hippo,donkey,0.0,speech2vec
hippo,ox,0.0,word2vec
hippo,ox,0.0,speech2vec
hippo,pelican,0.0,word2vec
hippo,pelican,0.0,speech2vec
hippo,grizzly,0.0,word2vec
hippo,grizzly,0.0,speech2vec
hippo,toucan,0.0,word2vec
hippo,toucan,0.0,speech2vec
hippo,ape,0.0,word2vec
hippo,ape,0.0,speech2vec
hippo,insect,0.0,word2vec
hippo,insect,0.0,speech2vec
hippo,ladybug,0.0,word2vec
hippo,ladybug,0.0,speech2vec
hippo,beetle,0.0,word2vec
hippo,beetle,0.0,speech2vec
hippo,worm,0.0,word2vec
hippo,worm,0.0,speech2vec
hippo,anteater,0.0,word2vec
hippo,anteater,0.0,speech2vec
hippo,human,0.0,word2vec
hippo,human,0.0,speech2vec
hippo,robin,0.0,word2vec
